26953,123,,COOLIDGE,HILL,,123 Coolidge Hill,,,242A-148,336-25
24177,125,,COOLIDGE,HILL,,125 Coolidge Hill,,,242A-109,336-27
24181,126,,COOLIDGE,HILL,,126 Coolidge Hill,,,242A-131,386-2
24184,127,,COOLIDGE,HILL,,127 Coolidge Hill,,,242A-102,336-29
24212,133,,COOLIDGE,HILL,,133 Coolidge Hill,,,242A-160,336-32
24218,134,,COOLIDGE,HILL,,134 Coolidge Hill,,,242A-75,386-7
24226,139,,COOLIDGE,HILL,,139 Coolidge Hill,,,242A-91,336-30
24248,141,,COOLIDGE,HILL,,141 Coolidge Hill,,,242A-100,386-9
24252,144,,COOLIDGE,HILL,,144 Coolidge Hill,,,242A-127,387-16
30921,148,A,COOLIDGE,HILL,,148-A Coolidge Hill,,,242A-115,387-15
24255,148,,COOLIDGE,HILL,,148 Coolidge Hill,,,242A-115,387-15
24288,151,,COOLIDGE,HILL,,151 Coolidge Hill,,,242A-110,386-8
24293,154,,COOLIDGE,HILL,,154 Coolidge Hill,,,242A-116,387-1
24297,157,,COOLIDGE,HILL,,157 Coolidge Hill,,,242A-111,386-3
24326,162,,COOLIDGE,HILL,,162 Coolidge Hill,,,242A-159,387-13
30920,170,A,COOLIDGE,HILL,,170-A Coolidge Hill,,,242A-158,387-2
24352,170,,COOLIDGE,HILL,,170 Coolidge Hill,,,242A-158,387-2
25622,173,,COOLIDGE,HILL,,173 Coolidge Hill,,,242A-161,336-36
32648,175,,COOLIDGE,HILL,,175 Coolidge Hill,,,242A-105,336-2
25623,177,,COOLIDGE,HILL,,177 Coolidge Hill,,,242A-162,336-34
32649,177,R,COOLIDGE,HILL,,177-R Coolidge Hill,,,,
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-32
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-24
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-12
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-17
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-39
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-21
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-3
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-18
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-14
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-20
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-5
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-6
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-22
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-8
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-23
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-28
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-25
25624,178,,COOLIDGE,HILL,,178 Coolidge Hill,Shady Hill School,PRIVATE SCHOOL,242-38,387-10
32996,181,,COOLIDGE,HILL,,181 Coolidge Hill,,,242B-999,
25625,197,,COOLIDGE,HILL,,197 Coolidge Hill,,,242B-54,336-31
8479,4,,COOLIDGE HILL,RD,,4 Coolidge Hill Rd,,,242A-142,336-1
9164,5,,COOLIDGE HILL,RD,,5 Coolidge Hill Rd,,,242A-38,334-11
9818,6,,COOLIDGE HILL,RD,,6 Coolidge Hill Rd,,,242A-138,336-11
10785,8,,COOLIDGE HILL,RD,,8 Coolidge Hill Rd,,,242A-135,336-8
10785,8,,COOLIDGE HILL,RD,,8 Coolidge Hill Rd,,,242A-134,336-8
11277,9,,COOLIDGE HILL,RD,,9 Coolidge Hill Rd,,,242A-129,334-14
1217,10,,COOLIDGE HILL,RD,,10 Coolidge Hill Rd,,,242A-149,336-7
1954,12,,COOLIDGE HILL,RD,,12 Coolidge Hill Rd,,,242A-48,336-10
2890,15,,COOLIDGE HILL,RD,,15 Coolidge Hill Rd,,,242A-128,334-2
4035,19,,COOLIDGE HILL,RD,,19 Coolidge Hill Rd,,,242A-124,334-1
24432,20,,COOLIDGE HILL,RD,,20 Coolidge Hill Rd,,,242A-120,331-8
15362,21,,COOLIDGE HILL,RD,,21 Coolidge Hill Rd,,,242A-150,334-5
15358,23,,COOLIDGE HILL,RD,,23 Coolidge Hill Rd,,,242A-153,334-5
4393,24,,COOLIDGE HILL,RD,,24 Coolidge Hill Rd,,,242A-23,331-7
5486,25,,COOLIDGE HILL,RD,,25 Coolidge Hill Rd,,,242A-154,334-5
15368,27,,COOLIDGE HILL,RD,,27 Coolidge Hill Rd,,,242A-143,334-3
7855,28,,COOLIDGE HILL,RD,,28 Coolidge Hill Rd,,,242A-87,331-6
15365,29,,COOLIDGE HILL,RD,,29 Coolidge Hill Rd,,,242A-144,334-3
7856,32,,COOLIDGE HILL,RD,,32 Coolidge Hill Rd,,,242A-146,331-3
12255,34,,COOLIDGE HILL,RD,,34 Coolidge Hill Rd,,,242A-147,331-3
12256,36,,COOLIDGE HILL,RD,,36 Coolidge Hill Rd,,,242A-156,331-1
7701,40,,COOLIDGE HILL,RD,,40 Coolidge Hill Rd,,,242A-47,336-9
8021,44,,COOLIDGE HILL,RD,,44 Coolidge Hill Rd,,,242A-51,336-19
8089,45,,COOLIDGE HILL,RD,,45 Coolidge Hill Rd,,,242A-119,331-12
8248,47,,COOLIDGE HILL,RD,,47 Coolidge Hill Rd,,,242A-99,331-15
11278,9,,COPLEY,ST,,9 Copley St,,,262-98,155-32
14864,11,,COPLEY,ST,,11 Copley St,,,262-98,155-32
13459,12,,COPLEY,ST,,12 Copley St,,,262-112,163-19
2561,14,,COPLEY,ST,,14 Copley St,,,262-112,163-19
2561,14,,COPLEY,ST,,14 Copley St,,,262-112,163-19
3521,17,,COPLEY,ST,,17 Copley St,,,262-99,155-29
3521,17,,COPLEY,ST,,17 Copley St,,,262-99,155-29
3521,17,,COPLEY,ST,,17 Copley St,,,262-99,155-29
3769,18,,COPLEY,ST,,18 Copley St,,,262-111,163-14
3769,18,,COPLEY,ST,,18 Copley St,,,262-111,163-14
3769,18,,COPLEY,ST,,18 Copley St,,,262-111,163-14
4036,19,,COPLEY,ST,,19 Copley St,,,262-100,155-25
4036,19,,COPLEY,ST,,19 Copley St,,,262-100,155-25
4395,20,,COPLEY,ST,,20 Copley St,,,262-110,163-10
4395,20,,COPLEY,ST,,20 Copley St,,,262-110,163-10
33110,22,,COPLEY,ST,,22 Copley St,,,262-110,163-10
13460,24,,COPLEY,ST,,24 Copley St,,,262-109,163-8
5487,25,,COPLEY,ST,,25 Copley St,,,262-101,155-23
5487,25,,COPLEY,ST,,25 Copley St,,,262-101,155-23
5676,26,,COPLEY,ST,,26 Copley St,,,262-109,163-8
14867,27,,COPLEY,ST,,27 Copley St,,,262-102,155-19
5961,28,,COPLEY,ST,,28 Copley St,,,262-108,163-6
6097,29,,COPLEY,ST,,29 Copley St,,,262-102,155-19
24657,30,,COPLEY,ST,,30 Copley St,,,262-108,163-6
6496,31,,COPLEY,ST,,31 Copley St,,,262-103,155-14
6496,31,,COPLEY,ST,,31 Copley St,,,262-103,155-14
6496,31,,COPLEY,ST,,31 Copley St,,,262-103,155-14
6640,32,,COPLEY,ST,,32 Copley St,,,262-107,163-4
6640,32,,COPLEY,ST,,32 Copley St,,,262-107,163-4
7283,35,,COPLEY,ST,,35 Copley St,,,262-104,155-10
13461,36,,COPLEY,ST,,36 Copley St,,,262-106,163-2
31451,37,,COPLEY,ST,,37 Copley St,,,262-104,155-10
7386,38,,COPLEY,ST,,38 Copley St,,,262-106,163-2
25626,40,,COPLEY,ST,,40 Copley St,,,262-83,155-6
25627,1,,CORCORAN,LN,,1 Corcoran Ln,,,255-100,267-44
32221,2,,CORCORAN,LN,,2 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-43
32221,2,,CORCORAN,LN,,2 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-43
32221,2,,CORCORAN,LN,,2 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-43
32221,2,,CORCORAN,LN,,2 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-43
32221,2,,CORCORAN,LN,,2 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-43
31075,2,4,CORCORAN,LN,,2-4 Corcoran Ln,,,255-100,267-43
31076,2,5,CORCORAN,LN,,2-5 Corcoran Ln,,,255-100,267-43
23210,2,1,CORCORAN,LN,,2-1 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-43
31073,2,2,CORCORAN,LN,,2-2 Corcoran Ln,,,255-100,267-43
31074,2,3,CORCORAN,LN,,2-3 Corcoran Ln,,,255-100,267-43
32222,4,,CORCORAN,LN,,4 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-21
32222,4,,CORCORAN,LN,,4 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-21
32222,4,,CORCORAN,LN,,4 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-21
32222,4,,CORCORAN,LN,,4 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-21
31078,4,3,CORCORAN,LN,,4-3 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-21
31079,4,4,CORCORAN,LN,,4-4 Corcoran Ln,,,255-100,267-21
23211,4,1,CORCORAN,LN,,4-1 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-21
31077,4,2,CORCORAN,LN,,4-2 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-21
23212,6,1,CORCORAN,LN,,6-1 Corcoran Ln,,,255-100,267-34
31083,6,5,CORCORAN,LN,,6-5 Corcoran Ln,,,255-100,267-34
31082,6,4,CORCORAN,LN,,6-4 Corcoran Ln,,,255-100,267-34
31084,6,6,CORCORAN,LN,,6-6 Corcoran Ln,,,255-100,267-34
31081,6,3,CORCORAN,LN,,6-3 Corcoran Ln,,,255-100,267-34
32223,6,,CORCORAN,LN,,6 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-34
32223,6,,CORCORAN,LN,,6 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-34
32223,6,,CORCORAN,LN,,6 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-34
32223,6,,CORCORAN,LN,,6 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-34
32223,6,,CORCORAN,LN,,6 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-34
32223,6,,CORCORAN,LN,,6 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-34
31080,6,2,CORCORAN,LN,,6-2 Corcoran Ln,,,255-100,267-34
23213,11,1,CORCORAN,LN,,11-1 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
31091,11,8,CORCORAN,LN,,11-8 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
31090,11,7,CORCORAN,LN,,11-7 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
31088,11,5,CORCORAN,LN,,11-5 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
32224,11,,CORCORAN,LN,,11 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
32224,11,,CORCORAN,LN,,11 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
32224,11,,CORCORAN,LN,,11 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
32224,11,,CORCORAN,LN,,11 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
32224,11,,CORCORAN,LN,,11 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
32224,11,,CORCORAN,LN,,11 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
32224,11,,CORCORAN,LN,,11 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
32224,11,,CORCORAN,LN,,11 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
31085,11,2,CORCORAN,LN,,11-2 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
31086,11,3,CORCORAN,LN,,11-3 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
31087,11,4,CORCORAN,LN,,11-4 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
31089,11,6,CORCORAN,LN,,11-6 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-24
27040,13,,CORCORAN,LN,,13 Corcoran Ln,,,255-100,267-30
31095,14,5,CORCORAN,LN,,14-5 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-35
31093,14,3,CORCORAN,LN,,14-3 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-35
23214,14,1,CORCORAN,LN,,14-1 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-35
31094,14,4,CORCORAN,LN,,14-4 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-35
31096,14,6,CORCORAN,LN,,14-6 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-35
32225,14,,CORCORAN,LN,,14 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-35
32225,14,,CORCORAN,LN,,14 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-35
32225,14,,CORCORAN,LN,,14 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-35
32225,14,,CORCORAN,LN,,14 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-35
32225,14,,CORCORAN,LN,,14 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-35
32225,14,,CORCORAN,LN,,14 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-35
31092,14,2,CORCORAN,LN,,14-2 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-35
31097,15,2,CORCORAN,LN,,15-2 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-17
23215,15,1,CORCORAN,LN,,15-1 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-17
31098,15,3,CORCORAN,LN,,15-3 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-17
31100,15,5,CORCORAN,LN,,15-5 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-17
31099,15,4,CORCORAN,LN,,15-4 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-17
31101,15,6,CORCORAN,LN,,15-6 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-17
32226,15,,CORCORAN,LN,,15 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-17
32226,15,,CORCORAN,LN,,15 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-17
32226,15,,CORCORAN,LN,,15 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-17
32226,15,,CORCORAN,LN,,15 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-17
32226,15,,CORCORAN,LN,,15 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-17
32226,15,,CORCORAN,LN,,15 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-17
31104,18,4,CORCORAN,LN,,18-4 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-19
31103,18,3,CORCORAN,LN,,18-3 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-19
31102,18,2,CORCORAN,LN,,18-2 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-19
23216,18,1,CORCORAN,LN,,18-1 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-19
32227,18,,CORCORAN,LN,,18 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-19
32227,18,,CORCORAN,LN,,18 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-19
32227,18,,CORCORAN,LN,,18 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-19
32227,18,,CORCORAN,LN,,18 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-19
31106,19,3,CORCORAN,LN,,19-3 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-15
23217,19,1,CORCORAN,LN,,19-1 Corcoran Ln,,,255-100,267-15
31105,19,2,CORCORAN,LN,,19-2 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-15
31107,19,4,CORCORAN,LN,,19-4 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-15
32228,19,,CORCORAN,LN,,19 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-15
32228,19,,CORCORAN,LN,,19 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-15
32228,19,,CORCORAN,LN,,19 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-15
32228,19,,CORCORAN,LN,,19 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-15
31112,23,6,CORCORAN,LN,,23-6 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-14
31111,23,5,CORCORAN,LN,,23-5 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-14
32229,23,,CORCORAN,LN,,23 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-14
32229,23,,CORCORAN,LN,,23 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-14
32229,23,,CORCORAN,LN,,23 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-14
31109,23,3,CORCORAN,LN,,23-3 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-14
31110,23,4,CORCORAN,LN,,23-4 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-14
23218,23,1,CORCORAN,LN,,23-1 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-14
32229,23,,CORCORAN,LN,,23 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-14
32229,23,,CORCORAN,LN,,23 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-14
32229,23,,CORCORAN,LN,,23 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-14
31108,23,2,CORCORAN,LN,,23-2 Corcoran Ln,Corcoran Park,CAMBRIDGE HOUSING,255-100,267-14
4155,1,,CORLISS,PL,,1 Corliss Pl,,,114-141,364-52
6186,2,,CORLISS,PL,,2 Corliss Pl,,,114-142,364-6
11961,3,,CORLISS,PL,,3 Corliss Pl,,,,
4156,1,,CORNELIUS,WAY,,1 Cornelius Way,,,39-163,417-1
16209,2,,CORNELIUS,WAY,,2 Cornelius Way,,,39-109,500-4
13362,3,,CORNELIUS,WAY,,3 Cornelius Way,,,39-110,417-1
16206,4,,CORNELIUS,WAY,,4 Cornelius Way,,,39-111,500-4
13363,5,,CORNELIUS,WAY,,5 Cornelius Way,,,39-112,417-1
16203,6,,CORNELIUS,WAY,,6 Cornelius Way,,,39-113,500-4
13364,7,,CORNELIUS,WAY,,7 Cornelius Way,,,39-114,417-1
10786,8,,CORNELIUS,WAY,,8 Cornelius Way,,,39-115,500-4
11279,9,,CORNELIUS,WAY,,9 Cornelius Way,,,39-116,417-4
16213,10,,CORNELIUS,WAY,,10 Cornelius Way,,,39-117,500-5
13365,11,,CORNELIUS,WAY,,11 Cornelius Way,,,39-118,417-4
1955,12,,CORNELIUS,WAY,,12 Cornelius Way,,,39-119,500-5
13366,13,,CORNELIUS,WAY,,13 Cornelius Way,,,39-120,417-4
16216,14,,CORNELIUS,WAY,,14 Cornelius Way,,,39-121,500-6
2891,15,,CORNELIUS,WAY,,15 Cornelius Way,,,39-122,417-5
3221,16,,CORNELIUS,WAY,,16 Cornelius Way,,,39-123,500-6
13367,17,,CORNELIUS,WAY,,17 Cornelius Way,,,39-124,417-5
16219,18,,CORNELIUS,WAY,,18 Cornelius Way,,,39-125,500-7
4037,19,,CORNELIUS,WAY,,19 Cornelius Way,,,39-126,417-6
4396,20,,CORNELIUS,WAY,,20 Cornelius Way,,,39-127,500-7
24459,21,,CORNELIUS,WAY,,21 Cornelius Way,,,39-128,417-6
14486,7,,CORPORAL BURNS,RD,,7 Corporal Burns Rd,,,261-191,130-1
10787,8,,CORPORAL BURNS,RD,,8 Corporal Burns Rd,,,261-131,136-13
14485,9,,CORPORAL BURNS,RD,,9 Corporal Burns Rd,,,261-192,130-1
14484,11,,CORPORAL BURNS,RD,,11 Corporal Burns Rd,,,261-193,130-1
1956,12,,CORPORAL BURNS,RD,,12 Corporal Burns Rd,,,261-132,136-11
2892,15,,CORPORAL BURNS,RD,,15 Corporal Burns Rd,,,261-194,130-1
24301,16,,CORPORAL BURNS,RD,,16 Corporal Burns Rd,,,261-132,136-9
4038,19,,CORPORAL BURNS,RD,,19 Corporal Burns Rd,,,261-150,130-13
14686,20,,CORPORAL BURNS,RD,,20 Corporal Burns Rd,,,261-160,136-6
4874,22,,CORPORAL BURNS,RD,,22 Corporal Burns Rd,,,261-160,136-6
14689,24,,CORPORAL BURNS,RD,,24 Corporal Burns Rd,,,261-159,136-2
5488,25,,CORPORAL BURNS,RD,,25 Corporal Burns Rd,,,261-117,130-10
5962,26,,CORPORAL BURNS,RD,,26 Corporal Burns Rd,,,261-159,136-2
5829,27,,CORPORAL BURNS,RD,,27 Corporal Burns Rd,,,261-118,130-9
24596,28,,CORPORAL BURNS,RD,,28 Corporal Burns Rd,,,261-157,136-1
6352,30,,CORPORAL BURNS,RD,,30 Corporal Burns Rd,,,261-157,136-1
6497,31,,CORPORAL BURNS,RD,,31 Corporal Burns Rd,,,261-119,130-7
31670,1,,CORPORAL MCTERNAN,ST,,1 Corporal Mcternan St,,,103-26,686-9
31670,1,,CORPORAL MCTERNAN,ST,,1 Corporal Mcternan St,,,103-26,686-9
31670,1,,CORPORAL MCTERNAN,ST,,1 Corporal Mcternan St,,,103-26,686-9
31670,1,,CORPORAL MCTERNAN,ST,,1 Corporal Mcternan St,,,103-26,686-9
13974,3,,CORPORAL MCTERNAN,ST,,3 Corporal Mcternan St,,,103-26,686-9
13963,5,,CORPORAL MCTERNAN,ST,,5 Corporal Mcternan St,,,103-105,686-4
10301,7,,CORPORAL MCTERNAN,ST,,7 Corporal Mcternan St,,,103-104,686-4
10301,7,,CORPORAL MCTERNAN,ST,,7 Corporal Mcternan St,,,103-115,686-4
13964,9,,CORPORAL MCTERNAN,ST,,9 Corporal Mcternan St,,,103-114,686-4
13964,9,,CORPORAL MCTERNAN,ST,,9 Corporal Mcternan St,,,103-103,686-4
31630,10,,CORPORAL MCTERNAN,ST,,10 Corporal Mcternan St,,,103-113,692-10
542,12,,CORPORAL MCTERNAN,ST,,12 Corporal Mcternan St,,,,
31631,20,,CORPORAL MCTERNAN,ST,,20 Corporal Mcternan St,,,103-113,692-5
4875,22,,CORPORAL MCTERNAN,ST,,22 Corporal Mcternan St,,,103-4,692-3
15840,24,,CORPORAL MCTERNAN,ST,,24 Corporal Mcternan St,,,103-3,692-1
5677,26,,CORPORAL MCTERNAN,ST,,26 Corporal Mcternan St,,,103-3,692-1
5677,26,,CORPORAL MCTERNAN,ST,,26 Corporal Mcternan St,,,103-3,692-1
5677,26,,CORPORAL MCTERNAN,ST,,26 Corporal Mcternan St,,,103-3,692-1
5677,26,,CORPORAL MCTERNAN,ST,,26 Corporal Mcternan St,,,103-3,692-1
5677,26,,CORPORAL MCTERNAN,ST,,26 Corporal Mcternan St,,,103-3,692-1
5677,26,,CORPORAL MCTERNAN,ST,,26 Corporal Mcternan St,,,103-3,692-1
32881,0,,COTTAGE,CT,,0 Cottage Ct,,,,
4157,1,,COTTAGE,CT,,1 Cottage Ct,,,103-59,660-23
6187,2,,COTTAGE,CT,,2 Cottage Ct,,,103-62,660-28
9165,5,,COTTAGE,CT,,5 Cottage Ct,,,103-60,660-27
1462,6,,COTTAGE,CT,,6 Cottage Ct,,,103-61,660-32
15215,3,,COTTAGE,ST,,3 Cottage St,,,106-11,649-23
15206,5,,COTTAGE,ST,,5 Cottage St,,,106-12,649-22
9819,6,,COTTAGE,ST,,6 Cottage St,,,103-63,660-22
9819,6,,COTTAGE,ST,,6 Cottage St,,,103-63,660-22
10302,7,,COTTAGE,ST,,7 Cottage St,,,106-12,649-22
10788,8,,COTTAGE,ST,,8 Cottage St,,,103-58,660-17
11281,9,,COTTAGE,ST,,9 Cottage St,,,106-13,649-20
11281,9,,COTTAGE,ST,,9 Cottage St,,,106-13,649-20
11281,9,,COTTAGE,ST,,9 Cottage St,,,106-13,649-20
1218,10,,COTTAGE,ST,,10 Cottage St,,,103-57,660-16
1218,10,,COTTAGE,ST,,10 Cottage St,,,103-57,660-16
1218,10,,COTTAGE,ST,,10 Cottage St,,,103-57,660-16
1586,11,,COTTAGE,ST,,11 Cottage St,,,106-14,649-19
1957,12,,COTTAGE,ST,,12 Cottage St,,,103-56,660-11
1957,12,,COTTAGE,ST,,12 Cottage St,,,103-56,660-11
1957,12,,COTTAGE,ST,,12 Cottage St,,,103-56,660-11
2273,13,,COTTAGE,ST,,13 Cottage St,,,106-15,649-8
2564,14,,COTTAGE,ST,,14 Cottage St,,,103-55,660-7
2564,14,,COTTAGE,ST,,14 Cottage St,,,103-55,660-7
2564,14,,COTTAGE,ST,,14 Cottage St,,,103-55,660-7
2563,14,1/2,COTTAGE,ST,,14-1/2 Cottage St,,,103-55,660-14
2893,15,,COTTAGE,ST,,15 Cottage St,,,106-16,649-6
3222,16,,COTTAGE,ST,,16 Cottage St,,,103-107,660-4
15249,16,A,COTTAGE,ST,,16-A Cottage St,,,103-100,660-10
3771,18,A,COTTAGE,ST,,18-A Cottage St,,,103-100,660-10
15252,18,,COTTAGE,ST,,18 Cottage St,,,103-106,660-4
4040,19,,COTTAGE,ST,,19 Cottage St,,,106-17,649-4
15210,19,A,COTTAGE,ST,,19-A Cottage St,,,106-17,649-4
4397,20,A,COTTAGE,ST,,20-A Cottage St,,,103-109,660-8
4398,20,,COTTAGE,ST,,20 Cottage St,,,103-108,660-3
4398,20,,COTTAGE,ST,,20 Cottage St,,,103-108,660-3
4651,21,,COTTAGE,ST,,21 Cottage St,,,106-18,649-1
